mass	age	Teff	logg	logL
0.5	3.18724	3648.0	4.802	-1.47
0.5	3.5675	3648.0	4.8	-1.47
0.5	4.0111300000000005	3648.0	4.7989999999999995	-1.47
0.5	4.48646	3649.0	4.7989999999999995	-1.47
0.5	5.02515	3649.0	4.797	-1.46
0.5	5.62723	3650.0	4.796	-1.46
0.5	6.3243599999999995	3650.0	4.795	-1.46
0.5	7.08488	3651.0	4.793	-1.46
0.5	7.97215	3652.0	4.792	-1.46
0.5	8.922789999999999	3653.0	4.79	-1.46
0.5	10.0002	3654.0	4.789	-1.45
0.57	0.0010199999999999999	3485.0	3.515	-0.21
0.57	0.0011300000000000001	3496.0	3.5439999999999996	-0.23
0.57	0.0012699999999999999	3510.0	3.577	-0.26
0.57	0.00143	3523.0	3.61	-0.28
0.57	0.0016	3534.0	3.6439999999999997	-0.31
0.57	0.00179	3544.0	3.677	-0.34
0.57	0.00201	3552.0	3.7089999999999996	-0.37
0.57	0.00224	3560.0	3.742	-0.4
0.57	0.0025399999999999997	3567.0	3.78	-0.43
0.57	0.0028399999999999996	3573.0	3.812	-0.46
0.57	0.00316	3578.0	3.845	-0.49
0.57	0.00358	3582.0	3.883	-0.53
0.57	0.00399	3584.0	3.915	-0.56
0.57	0.004520000000000001	3587.0	3.952	-0.59
0.57	0.00504	3588.0	3.985	-0.62
0.57	0.00571	3593.0	4.022	-0.66
0.57	0.006370000000000001	3598.0	4.053999999999999	-0.69
0.57	0.0071	3605.0	4.087	-0.72
0.57	0.008029999999999999	3612.0	4.124	-0.75
0.57	0.00895	3616.0	4.156000000000001	-0.78
0.57	0.01012	3619.0	4.1930000000000005	-0.82
0.57	0.01128	3621.0	4.226	-0.85
0.57	0.01277	3621.0	4.263	-0.89
0.57	0.014240000000000001	3620.0	4.295	-0.92
0.57	0.01592	3619.0	4.327	-0.95
0.57	0.017830000000000002	3618.0	4.36	-0.99
0.57	0.02	3618.0	4.3919999999999995	-1.02
0.57	0.02274	3619.0	4.427	-1.05
0.57	0.02537	3622.0	4.457	-1.08
0.57	0.02823	3624.0	4.485	-1.11
0.57	0.031810000000000005	3628.0	4.515	-1.14
0.57	0.03574	3634.0	4.543	-1.16
0.57	0.04004	3642.0	4.57	-1.18
0.57	0.04478	3653.0	4.593999999999999	-1.2
0.57	0.05069	3668.0	4.618	-1.22
0.57	0.05656	3686.0	4.638	-1.23
0.57	0.06317	3709.0	4.655	-1.24
0.57	0.07177	3745.0	4.671	-1.24
0.57	0.07962999999999999	3779.0	4.6819999999999995	-1.23
0.57	0.0901	3824.0	4.6930000000000005	-1.22
0.57	0.10123	3864.0	4.704	-1.22
0.57	0.11474000000000001	3887.0	4.717	-1.22
0.57	0.12622	3883.0	4.73	-1.23
0.57	0.14275	3861.0	4.744	-1.26
0.57	0.16655999999999999	3834.0	4.752	-1.28
0.57	0.18214	3824.0	4.753	-1.28
0.57	0.20084000000000002	3819.0	4.753	-1.28
0.57	0.25021	3812.0	4.751	-1.29
0.57	0.28189000000000003	3808.0	4.749	-1.29
0.57	0.31358	3805.0	4.748	-1.29
0.57	0.34526999999999997	3804.0	4.748	-1.29
0.57	0.37696	3803.0	4.747	-1.29
0.57	0.40865	3801.0	4.746	-1.29
0.57	0.47202	3800.0	4.746	-1.29
0.57	0.50371	3799.0	4.745	-1.29
0.57	0.56709	3798.0	4.744	-1.29
0.57	0.66215	3798.0	4.743	-1.28
0.57	0.72553	3798.0	4.743	-1.28
0.57	0.8205899999999999	3798.0	4.742	-1.28
0.57	0.91566	3798.0	4.7410000000000005	-1.28
0.57	1.01072	3798.0	4.7410000000000005	-1.28
0.57	1.13747	3798.0	4.74	-1.28
0.57	1.2642200000000001	3798.0	4.74	-1.28
0.57	1.42267	3797.0	4.738	-1.28
0.57	1.61279	3797.0	4.738	-1.28
0.57	1.80292	3797.0	4.737	-1.28
0.57	2.02474	3797.0	4.736000000000001	-1.28
0.57	2.2465599999999997	3798.0	4.735	-1.28
0.57	2.53175	3798.0	4.734	-1.28
0.57	2.84863	3798.0	4.7330000000000005	-1.27
0.57	3.16551	3799.0	4.7330000000000005	-1.27
0.57	3.57746	3800.0	4.732	-1.27
0.57	3.9894	3801.0	4.73	-1.27
0.57	4.49641	3802.0	4.729	-1.27
0.57	5.0351099999999995	3804.0	4.728	-1.27
0.57	5.63718	3805.0	4.726	-1.26
0.57	6.33432	3808.0	4.725	-1.26
0.57	7.09483	3810.0	4.723	-1.26
0.57	7.950410000000001	3812.0	4.7219999999999995	-1.26
0.57	8.932739999999999	3816.0	4.72	-1.25
0.57	10.0101	3819.0	4.718	-1.25
0.6	0.001	3507.0	3.515	-0.17
0.6	0.0011300000000000001	3522.0	3.548	-0.2
0.6	0.00128	3536.0	3.582	-0.23
0.6	0.00141	3547.0	3.611	-0.25
0.6	0.00159	3557.0	3.6439999999999997	-0.28
0.6	0.0017800000000000001	3565.0	3.677	-0.31
0.6	0.00202	3574.0	3.714	-0.34
0.6	0.0022600000000000003	3581.0	3.747	-0.37
0.6	0.00253	3587.0	3.78	-0.4
0.6	0.00282	3592.0	3.813	-0.43
0.6	0.0032	3597.0	3.85	-0.46
0.6	0.00358	3600.0	3.883	-0.49
0.6	0.00399	3603.0	3.915	-0.53
0.6	0.004520000000000001	3607.0	3.9530000000000003	-0.56
0.6	0.00504	3608.0	3.985	-0.59
0.6	0.00563	3613.0	4.018	-0.62
0.6	0.006370000000000001	3622.0	4.055	-0.66
0.6	0.0071	3630.0	4.087	-0.69
0.6	0.008029999999999999	3636.0	4.124	-0.72
0.6	0.00895	3641.0	4.157	-0.75
0.6	0.01014	3645.0	4.194	-0.78
0.6	0.0113	3647.0	4.226	-0.82
0.6	0.01261	3648.0	4.2589999999999995	-0.85
0.6	0.0143	3648.0	4.296	-0.89
0.6	0.01601	3648.0	4.328	-0.92
0.6	0.01794	3647.0	4.36	-0.95
0.6	0.020059999999999998	3648.0	4.3919999999999995	-0.98
0.6	0.02271	3648.0	4.425	-1.01
0.6	0.025259999999999998	3651.0	4.453	-1.04
0.6	0.02843	3655.0	4.4830000000000005	-1.07
0.6	0.031889999999999995	3661.0	4.511	-1.09
0.6	0.03568	3669.0	4.5360000000000005	-1.12
0.6	0.04035	3681.0	4.563	-1.14
0.6	0.044910000000000005	3696.0	4.584	-1.15
0.6	0.05056	3720.0	4.605	-1.16
0.6	0.05687999999999999	3751.0	4.623	-1.16
0.6	0.06321	3784.0	4.636	-1.16
0.6	0.07139	3834.0	4.648	-1.15
0.6	0.07959	3885.0	4.657	-1.14
0.6	0.09037	3947.0	4.668	-1.12
0.6	0.10344	3987.0	4.684	-1.12
0.6	0.11305	3987.0	4.698	-1.13
0.6	0.12689	3962.0	4.715	-1.16
0.6	0.14682	3925.0	4.727	-1.19
0.6	0.15986	3912.0	4.728	-1.2
0.6	0.1943	3900.0	4.726	-1.2
0.6	0.21684	3897.0	4.725	-1.2
0.6	0.24389	3894.0	4.724	-1.2
0.6	0.27558	3892.0	4.723	-1.2
0.6	0.30727	3890.0	4.7219999999999995	-1.2
0.6	0.33896	3888.0	4.7219999999999995	-1.2
0.6	0.37064	3887.0	4.721	-1.2
0.6	0.40233	3886.0	4.72	-1.2
0.6	0.46571	3885.0	4.718999999999999	-1.2
0.6	0.52909	3885.0	4.718999999999999	-1.2
0.6	0.59246	3885.0	4.718	-1.2
0.6	0.65584	3885.0	4.717	-1.2
0.6	0.71921	3885.0	4.717	-1.2
0.6	0.81428	3884.0	4.716	-1.2
0.6	0.9093399999999999	3883.0	4.715	-1.2
0.6	1.00441	3883.0	4.715	-1.2
0.6	1.13116	3883.0	4.7139999999999995	-1.19
0.6	1.2896	3883.0	4.713	-1.19
0.6	1.41635	3882.0	4.712	-1.19
0.6	1.60648	3883.0	4.712	-1.19
0.6	1.7966099999999998	3883.0	4.711	-1.19
0.6	2.01843	3883.0	4.71	-1.19
0.6	2.24024	3884.0	4.709	-1.19
0.6	2.52543	3885.0	4.708	-1.19
0.6	2.84232	3886.0	4.707	-1.19
0.6	3.19088	3887.0	4.706	-1.19
0.6	3.57114	3888.0	4.705	-1.18
0.6	3.9830900000000002	3890.0	4.704	-1.18
0.6	4.4901	3891.0	4.702	-1.18
0.6	5.02879	3893.0	4.7010000000000005	-1.18
0.6	5.62559	3895.0	4.699	-1.17
0.6	6.3121599999999995	3898.0	4.698	-1.17
0.6	7.104360000000001	3901.0	4.696000000000001	-1.17
0.6	7.95994	3905.0	4.694	-1.16
0.6	8.942269999999999	3909.0	4.692	-1.16
0.6	10.0197	3914.0	4.689	-1.16
0.62	0.001	3525.0	3.5180000000000002	-0.15
0.62	0.0011300000000000001	3540.0	3.552	-0.18
0.62	0.00126	3551.0	3.5810000000000004	-0.2
0.62	0.0014199999999999998	3562.0	3.614	-0.23
0.62	0.00159	3572.0	3.647	-0.26
0.62	0.00179	3580.0	3.68	-0.29
0.62	0.002	3588.0	3.713	-0.32
0.62	0.00224	3593.0	3.7460000000000004	-0.35
0.62	0.00255	3600.0	3.784	-0.38
0.62	0.00285	3606.0	3.8169999999999997	-0.41
0.62	0.00318	3611.0	3.8489999999999998	-0.44
0.62	0.0035600000000000002	3615.0	3.8819999999999997	-0.47
0.62	0.00403	3619.0	3.9189999999999996	-0.51
0.62	0.0045	3622.0	3.952	-0.54
0.62	0.00502	3623.0	3.984	-0.57
0.62	0.00569	3630.0	4.022	-0.61
0.62	0.00634	3637.0	4.053999999999999	-0.63
0.62	0.00718	3645.0	4.091	-0.67
0.62	0.008	3651.0	4.124	-0.7
0.62	0.00892	3656.0	4.156000000000001	-0.73
0.62	0.0101	3660.0	4.1930000000000005	-0.76
0.62	0.01127	3663.0	4.226	-0.79
0.62	0.012790000000000001	3664.0	4.263	-0.83
0.62	0.0143	3665.0	4.295	-0.86
0.62	0.01601	3665.0	4.328	-0.89
0.62	0.01792	3666.0	4.359	-0.93
0.62	0.01999	3666.0	4.388999999999999	-0.96
0.62	0.02259	3668.0	4.422	-0.99
0.62	0.02544	3671.0	4.452	-1.02
0.62	0.02855	3676.0	4.481	-1.04
0.62	0.031939999999999996	3683.0	4.507	-1.07
0.62	0.03563	3693.0	4.531000000000001	-1.08
0.62	0.04016	3710.0	4.556	-1.1
0.62	0.04513	3733.0	4.577	-1.11
0.62	0.05062	3763.0	4.596	-1.12
0.62	0.056729999999999996	3798.0	4.611000000000001	-1.12
0.62	0.06362999999999999	3849.0	4.623	-1.1
0.62	0.07141	3907.0	4.633	-1.09
0.62	0.07997	3972.0	4.641	-1.07
0.62	0.09122000000000001	4040.0	4.654	-1.05
0.62	0.10107000000000001	4063.0	4.67	-1.06
0.62	0.11807999999999999	4030.0	4.697	-1.1
0.62	0.12616	4007.0	4.705	-1.12
0.62	0.14748	3976.0	4.712	-1.14
0.62	0.16144	3968.0	4.712	-1.14
0.62	0.17819000000000002	3965.0	4.711	-1.14
0.62	0.22241	3958.0	4.708	-1.14
0.62	0.25136	3956.0	4.708	-1.14
0.62	0.28304	3954.0	4.707	-1.14
0.62	0.31473	3952.0	4.706	-1.14
0.62	0.34642	3950.0	4.705	-1.14
0.62	0.37811	3950.0	4.705	-1.14
0.62	0.4098	3949.0	4.704	-1.14
0.62	0.47317	3948.0	4.703	-1.14
0.62	0.5048600000000001	3948.0	4.703	-1.14
0.62	0.56824	3949.0	4.702	-1.14
0.62	0.63161	3949.0	4.7010000000000005	-1.14
0.62	0.72668	3948.0	4.7	-1.14
0.62	0.8217399999999999	3947.0	4.7	-1.14
0.62	0.91681	3947.0	4.699	-1.14
0.62	1.01187	3946.0	4.698	-1.14
0.62	1.13862	3946.0	4.698	-1.14
0.62	1.26537	3946.0	4.697	-1.14
0.62	1.42381	3946.0	4.696000000000001	-1.13
0.62	1.61394	3946.0	4.695	-1.13
0.62	1.80407	3947.0	4.694	-1.13
0.62	2.02589	3948.0	4.694	-1.13
0.62	2.2477099999999997	3948.0	4.6930000000000005	-1.13
0.62	2.5329	3949.0	4.692	-1.13
0.62	2.84978	3951.0	4.691	-1.13
0.62	3.16666	3952.0	4.69	-1.13
0.62	3.5786	3954.0	4.688	-1.12
0.62	3.99055	3955.0	4.687	-1.12
0.62	4.49756	3957.0	4.686	-1.12
0.62	5.0362599999999995	3960.0	4.684	-1.12
0.62	5.638330000000001	3963.0	4.683	-1.11
0.62	6.33547	3966.0	4.681	-1.11
0.62	7.09598	3969.0	4.678999999999999	-1.11
0.62	7.951560000000001	3973.0	4.676	-1.1
0.62	8.93389	3977.0	4.6739999999999995	-1.1
0.62	10.0113	3982.0	4.671	-1.09
0.7	0.00101	3593.0	3.534	-0.08
0.7	0.0011300000000000001	3602.0	3.563	-0.11
0.7	0.00126	3612.0	3.592	-0.13
0.7	0.00143	3622.0	3.625	-0.16
0.7	0.00161	3631.0	3.659	-0.19
0.7	0.0017800000000000001	3637.0	3.687	-0.21
0.7	0.002	3645.0	3.72	-0.24
0.7	0.00225	3652.0	3.7539999999999996	-0.27
0.7	0.00252	3657.0	3.786	-0.3
0.7	0.00282	3662.0	3.819	-0.34
0.7	0.00321	3667.0	3.8569999999999998	-0.37
0.7	0.00359	3670.0	3.89	-0.4
0.7	0.00402	3674.0	3.923	-0.43
0.7	0.00449	3676.0	3.955	-0.46
0.7	0.00502	3678.0	3.988	-0.5
0.7	0.0057	3685.0	4.025	-0.53
0.7	0.00636	3692.0	4.058	-0.56
0.7	0.0071	3698.0	4.09	-0.59
0.7	0.00805	3707.0	4.128	-0.62
0.7	0.00899	3713.0	4.16	-0.65
0.7	0.01006	3719.0	4.1930000000000005	-0.68
0.7	0.01126	3724.0	4.225	-0.71
0.7	0.01261	3728.0	4.257	-0.74
0.7	0.01429	3733.0	4.292	-0.77
0.7	0.01591	3738.0	4.322	-0.8
0.7	0.01792	3744.0	4.354	-0.83
0.7	0.02011	3750.0	4.383	-0.86
0.7	0.02249	3758.0	4.4110000000000005	-0.88
0.7	0.02539	3768.0	4.439	-0.91
0.7	0.028189999999999996	3781.0	4.462	-0.92
0.7	0.03196	3800.0	4.487	-0.94
0.7	0.03564	3829.0	4.506	-0.94
0.7	0.04005	3869.0	4.524	-0.94
0.7	0.04485	3917.0	4.537	-0.94
0.7	0.05064	3987.0	4.547	-0.91
0.7	0.0568	4082.0	4.553	-0.88
0.7	0.06315	4176.0	4.558	-0.85
0.7	0.07097	4292.0	4.569	-0.81
0.7	0.08109	4351.0	4.598	-0.81
0.7	0.0934	4296.0	4.637	-0.88
0.7	0.10627	4246.0	4.652	-0.91
0.7	0.11469000000000001	4234.0	4.6530000000000005	-0.92
0.7	0.13692000000000001	4225.0	4.65	-0.92
0.7	0.15147	4222.0	4.649	-0.92
0.7	0.16893	4220.0	4.648	-0.92
0.7	0.18988	4216.0	4.647	-0.92
0.7	0.21502	4215.0	4.646	-0.92
0.7	0.24519000000000002	4214.0	4.645	-0.92
0.7	0.27688	4213.0	4.644	-0.92
0.7	0.30856999999999996	4214.0	4.643	-0.92
0.7	0.34026	4213.0	4.6419999999999995	-0.91
0.7	0.37195	4213.0	4.6419999999999995	-0.91
0.7	0.40363000000000004	4213.0	4.641	-0.91
0.7	0.46701000000000004	4212.0	4.64	-0.91
0.7	0.5303899999999999	4211.0	4.638999999999999	-0.91
0.7	0.5937600000000001	4210.0	4.638999999999999	-0.91
0.7	0.65714	4210.0	4.638	-0.91
0.7	0.72051	4209.0	4.637	-0.91
0.7	0.81558	4209.0	4.637	-0.91
0.7	0.91064	4209.0	4.636	-0.91
0.7	1.00571	4209.0	4.635	-0.91
0.7	1.13246	4210.0	4.635	-0.91
0.7	1.25921	4210.0	4.6339999999999995	-0.91
0.7	1.41765	4211.0	4.633	-0.91
0.7	1.60778	4212.0	4.632	-0.9
0.7	1.79791	4213.0	4.631	-0.9
0.7	2.01973	4215.0	4.63	-0.9
0.7	2.24154	4216.0	4.629	-0.9
0.7	2.52674	4219.0	4.628	-0.9
0.7	2.84362	4221.0	4.626	-0.9
0.7	3.19219	4224.0	4.625	-0.89
0.7	3.5724400000000003	4227.0	4.623	-0.89
0.7	3.9843900000000003	4231.0	4.622	-0.89
0.7	4.4914	4234.0	4.62	-0.88
0.7	5.03009	4239.0	4.618	-0.88
0.7	5.6321699999999995	4244.0	4.615	-0.87
0.7	6.3293099999999995	4250.0	4.613	-0.87
0.7	7.08982	4257.0	4.61	-0.86
0.7	7.9454	4265.0	4.606	-0.86
0.7	8.92773	4274.0	4.602	-0.85
0.7	10.0051	4284.0	4.598	-0.84
0.75	0.001	3632.0	3.54	-0.04
0.75	0.00114	3643.0	3.573	-0.07
0.75	0.0012699999999999999	3651.0	3.602	-0.09
0.75	0.0014199999999999998	3658.0	3.6310000000000002	-0.12
0.75	0.0016	3666.0	3.665	-0.15
0.75	0.0017800000000000001	3672.0	3.693	-0.17
0.75	0.00201	3679.0	3.727	-0.2
0.75	0.0022600000000000003	3684.0	3.76	-0.23
0.75	0.0025399999999999997	3689.0	3.793	-0.27
0.75	0.00285	3693.0	3.826	-0.3
0.75	0.0031899999999999997	3697.0	3.859	-0.33
0.75	0.0035700000000000003	3700.0	3.892	-0.36
0.75	0.004	3703.0	3.925	-0.39
0.75	0.00448	3706.0	3.957	-0.42
0.75	0.00502	3709.0	3.99	-0.45
0.75	0.00571	3720.0	4.0280000000000005	-0.49
0.75	0.006379999999999999	3729.0	4.06	-0.51
0.75	0.00713	3738.0	4.092	-0.54
0.75	0.00797	3745.0	4.125	-0.57
0.75	0.00905	3753.0	4.163	-0.61
0.75	0.01014	3758.0	4.195	-0.64
0.75	0.011340000000000001	3764.0	4.227	-0.66
0.75	0.01264	3770.0	4.257	-0.69
0.75	0.01426	3777.0	4.29	-0.72
0.75	0.016030000000000003	3784.0	4.32	-0.75
0.75	0.01795	3791.0	4.349	-0.77
0.75	0.020040000000000002	3801.0	4.376	-0.8
0.75	0.02256	3817.0	4.4030000000000005	-0.82
0.75	0.02529	3836.0	4.427	-0.83
0.75	0.028210000000000002	3859.0	4.448	-0.84
0.75	0.031689999999999996	3890.0	4.468	-0.85
0.75	0.03581	3940.0	4.485	-0.84
0.75	0.039830000000000004	3996.0	4.495	-0.83
0.75	0.04502	4106.0	4.504	-0.79
0.75	0.05037	4224.0	4.511	-0.75
0.75	0.056260000000000004	4367.0	4.519	-0.7
0.75	0.06387000000000001	4512.0	4.5360000000000005	-0.66
0.75	0.07159	4553.0	4.569	-0.68
0.75	0.08242999999999999	4478.0	4.613	-0.75
0.75	0.09376	4433.0	4.625	-0.78
0.75	0.10117999999999999	4426.0	4.625	-0.78
0.75	0.12075	4423.0	4.623	-0.78
0.75	0.13357	4423.0	4.622	-0.78
0.75	0.14894000000000002	4421.0	4.621	-0.78
0.75	0.16739	4419.0	4.62	-0.78
0.75	0.18954000000000001	4419.0	4.619	-0.78
0.75	0.21611	4419.0	4.618	-0.78
0.75	0.24779	4419.0	4.617	-0.78
0.75	0.27948	4419.0	4.6160000000000005	-0.78
0.75	0.31117	4420.0	4.6160000000000005	-0.77
0.75	0.34286	4419.0	4.615	-0.77
0.75	0.37455	4419.0	4.615	-0.77
0.75	0.40624	4419.0	4.614	-0.77
0.75	0.46961	4418.0	4.613	-0.77
0.75	0.5013	4418.0	4.613	-0.77
0.75	0.5646800000000001	4418.0	4.612	-0.77
0.75	0.65974	4417.0	4.611000000000001	-0.77
0.75	0.72312	4417.0	4.61	-0.77
0.75	0.81818	4417.0	4.609	-0.77
0.75	0.9132399999999999	4418.0	4.609	-0.77
0.75	1.00831	4418.0	4.6080000000000005	-0.77
0.75	1.13506	4419.0	4.607	-0.77
0.75	1.26181	4420.0	4.606	-0.77
0.75	1.42025	4421.0	4.605	-0.76
0.75	1.61038	4423.0	4.604	-0.76
0.75	1.8005099999999998	4425.0	4.603	-0.76
0.75	2.0223299999999997	4427.0	4.602	-0.76
0.75	2.2441400000000002	4429.0	4.601	-0.76
0.75	2.5293400000000004	4432.0	4.599	-0.75
0.75	2.84622	4436.0	4.598	-0.75
0.75	3.1631	4439.0	4.596	-0.75
0.75	3.57504	4443.0	4.593999999999999	-0.74
0.75	3.98699	4448.0	4.592	-0.74
0.75	4.494	4455.0	4.5889999999999995	-0.73
0.75	5.0327	4460.0	4.586	-0.73
0.75	5.63477	4467.0	4.583	-0.72
0.75	6.33191	4475.0	4.579	-0.72
0.75	7.09242	4484.0	4.575	-0.71
0.75	7.948	4495.0	4.571000000000001	-0.7
0.75	8.93033	4506.0	4.565	-0.69
0.75	10.0077	4520.0	4.558	-0.68
0.8	0.001	3670.0	3.5460000000000003	0.0
0.8	0.0011300000000000001	3678.0	3.575	-0.02
0.8	0.00128	3686.0	3.608	-0.05
0.8	0.00143	3691.0	3.637	-0.08
0.8	0.00159	3697.0	3.6660000000000004	-0.11
0.8	0.0018	3703.0	3.699	-0.14
0.8	0.00203	3711.0	3.733	-0.17
0.8	0.00225	3716.0	3.761	-0.19
0.8	0.00253	3722.0	3.795	-0.22
0.8	0.0028399999999999996	3727.0	3.8280000000000003	-0.25
0.8	0.0031899999999999997	3733.0	3.861	-0.29
0.8	0.0035700000000000003	3736.0	3.8939999999999997	-0.32
0.8	0.004	3739.0	3.927	-0.35
0.8	0.00448	3743.0	3.96	-0.38
0.8	0.00502	3745.0	3.992	-0.41
0.8	0.00571	3756.0	4.03	-0.44
0.8	0.0064	3765.0	4.062	-0.47
0.8	0.00716	3774.0	4.095	-0.5
0.8	0.008029999999999999	3782.0	4.128	-0.53
0.8	0.00899	3789.0	4.16	-0.56
0.8	0.01005	3795.0	4.192	-0.59
0.8	0.01137	3803.0	4.226	-0.62
0.8	0.012620000000000001	3811.0	4.254	-0.64
0.8	0.014169999999999999	3821.0	4.284	-0.67
0.8	0.01586	3832.0	4.312	-0.69
0.8	0.0179	3847.0	4.342	-0.71
0.8	0.02011	3864.0	4.368	-0.73
0.8	0.02249	3883.0	4.391	-0.75
0.8	0.02531	3914.0	4.413	-0.76
0.8	0.028310000000000002	3956.0	4.431	-0.75
0.8	0.031830000000000004	4015.0	4.447	-0.74
0.8	0.035539999999999995	4100.0	4.458	-0.72
0.8	0.039830000000000004	4203.0	4.465	-0.68
0.8	0.044860000000000004	4359.0	4.4719999999999995	-0.63
0.8	0.05015	4515.0	4.477	-0.57
0.8	0.05662999999999999	4673.0	4.49	-0.52
0.8	0.06475	4708.0	4.541	-0.56
0.8	0.07463	4629.0	4.587	-0.64
0.8	0.08495	4605.0	4.593999999999999	-0.65
0.8	0.0917	4603.0	4.593	-0.65
0.8	0.10953	4603.0	4.591	-0.65
0.8	0.1212	4603.0	4.59	-0.65
0.8	0.1352	4604.0	4.5889999999999995	-0.65
0.8	0.15200999999999998	4603.0	4.588	-0.65
0.8	0.17217000000000002	4604.0	4.587	-0.65
0.8	0.19637000000000002	4604.0	4.586	-0.65
0.8	0.22541	4604.0	4.586	-0.65
0.8	0.2571	4604.0	4.585	-0.64
0.8	0.28878000000000004	4603.0	4.584	-0.64
0.8	0.32047	4603.0	4.583	-0.64
0.8	0.35216	4602.0	4.583	-0.64
0.8	0.38385	4602.0	4.582	-0.64
0.8	0.41553	4602.0	4.582	-0.64
0.8	0.44722	4600.0	4.581	-0.64
0.8	0.5106	4600.0	4.58	-0.64
0.8	0.57398	4600.0	4.58	-0.64
0.8	0.63735	4600.0	4.579	-0.64
0.8	0.73242	4600.0	4.578	-0.64
0.8	0.79579	4600.0	4.577	-0.64
0.8	0.9225399999999999	4602.0	4.5760000000000005	-0.64
0.8	1.0176100000000001	4603.0	4.575	-0.64
0.8	1.14436	4604.0	4.574	-0.63
0.8	1.27111	4606.0	4.573	-0.63
0.8	1.42955	4607.0	4.572	-0.63
0.8	1.58799	4609.0	4.571000000000001	-0.63
0.8	1.80981	4611.0	4.569	-0.63
0.8	1.99994	4614.0	4.5680000000000005	-0.62
0.8	2.2534400000000003	4617.0	4.566	-0.62
0.8	2.53864	4621.0	4.564	-0.62
0.8	2.82383	4625.0	4.562	-0.61
0.8	3.1724	4629.0	4.559	-0.61
0.8	3.55266	4634.0	4.5569999999999995	-0.61
0.8	3.99629	4640.0	4.553	-0.6
0.8	4.47161	4646.0	4.55	-0.59
0.8	5.042	4654.0	4.546	-0.59
0.8	5.64407	4662.0	4.541	-0.58
0.8	6.34121	4672.0	4.5360000000000005	-0.57
0.8	7.101719999999999	4683.0	4.53	-0.56
0.8	7.9573	4695.0	4.522	-0.55
0.8	8.939630000000001	4710.0	4.513999999999999	-0.53
0.8	10.017	4725.0	4.503	-0.52
0.85	0.001	3705.0	3.55	0.04
0.85	0.00112	3712.0	3.5780000000000003	0.01
0.85	0.00128	3720.0	3.612	-0.02
0.85	0.00143	3726.0	3.641	-0.04
0.85	0.00159	3732.0	3.67	-0.07
0.85	0.0018	3739.0	3.7030000000000003	-0.1
0.85	0.002	3745.0	3.7319999999999998	-0.12
0.85	0.00225	3751.0	3.765	-0.16
0.85	0.0025399999999999997	3757.0	3.799	-0.19
0.85	0.00285	3762.0	3.832	-0.22
0.85	0.0032	3766.0	3.865	-0.25
0.85	0.00359	3770.0	3.898	-0.28
0.85	0.00403	3773.0	3.931	-0.31
0.85	0.004520000000000001	3777.0	3.964	-0.34
0.85	0.00507	3779.0	3.997	-0.37
0.85	0.005679999999999999	3789.0	4.03	-0.4
0.85	0.006379999999999999	3798.0	4.063	-0.43
0.85	0.00716	3809.0	4.096	-0.46
0.85	0.008020000000000001	3819.0	4.127	-0.49
0.85	0.00896	3828.0	4.158	-0.51
0.85	0.01012	3839.0	4.192	-0.54
0.85	0.01123	3848.0	4.22	-0.57
0.85	0.01259	3858.0	4.25	-0.59
0.85	0.01426	3872.0	4.281000000000001	-0.62
0.85	0.01587	3886.0	4.3069999999999995	-0.63
0.85	0.0178	3905.0	4.332	-0.65
0.85	0.0201	3938.0	4.357	-0.66
0.85	0.02256	3976.0	4.379	-0.67
0.85	0.02515	4023.0	4.396	-0.66
0.85	0.02843	4100.0	4.412	-0.65
0.85	0.03188	4188.0	4.423	-0.62
0.85	0.03578	4321.0	4.428999999999999	-0.57
0.85	0.03986	4468.0	4.4319999999999995	-0.52
0.85	0.0448	4646.0	4.4319999999999995	-0.45
0.85	0.05026	4825.0	4.4430000000000005	-0.39
0.85	0.057620000000000005	4861.0	4.507	-0.45
0.85	0.06607	4784.0	4.553	-0.52
0.85	0.07479	4769.0	4.559	-0.53
0.85	0.08048999999999999	4769.0	4.558	-0.53
0.85	0.09556	4770.0	4.556	-0.53
0.85	0.10542	4771.0	4.556	-0.53
0.85	0.11725999999999999	4771.0	4.553999999999999	-0.53
0.85	0.13146	4772.0	4.553999999999999	-0.53
0.85	0.1485	4773.0	4.553	-0.52
0.85	0.16895	4774.0	4.552	-0.52
0.85	0.19349	4774.0	4.551	-0.52
0.85	0.22294	4774.0	4.55	-0.52
0.85	0.25463	4774.0	4.5489999999999995	-0.52
0.85	0.28631	4774.0	4.5489999999999995	-0.52
0.85	0.318	4774.0	4.548	-0.52
0.85	0.34969	4774.0	4.548	-0.52
0.85	0.38138	4774.0	4.547	-0.52
0.85	0.41307	4773.0	4.546	-0.52
0.85	0.47644	4773.0	4.545	-0.52
0.85	0.50813	4773.0	4.545	-0.52
0.85	0.5715100000000001	4773.0	4.544	-0.51
0.85	0.63488	4774.0	4.543	-0.51
0.85	0.72995	4774.0	4.542	-0.51
0.85	0.82501	4775.0	4.541	-0.51
0.85	0.9200799999999999	4776.0	4.54	-0.51
0.85	1.01514	4777.0	4.539	-0.51
0.85	1.14189	4780.0	4.538	-0.51
0.85	1.26865	4781.0	4.5360000000000005	-0.5
0.85	1.42709	4783.0	4.535	-0.5
0.85	1.5855299999999999	4785.0	4.533	-0.5
0.85	1.8073400000000002	4789.0	4.531000000000001	-0.5
0.85	1.99747	4792.0	4.529	-0.49
